fault_dimension,severity,scenario,seed,controller,policy,expected_cost_usd,carbon_kg,cost_delta_pct,mean_reliability_w,mean_delta_mw,mean_interval_width_cert,solver_status_ok_rate,guarantee_checks_passed_rate,adaptive_width_mean,adaptive_width_p95,lambda_mw_used_mean,rac_sensitivity_mean,rac_sensitivity_p95,rac_q_multiplier_mean,rac_q_multiplier_p95,rac_inflation_mean,cvar_eta,cvar_cost,cqr_picp_group_low,cqr_width_group_low,cqr_picp_group_mid,cqr_width_group_mid,cqr_picp_group_high,cqr_width_group_high,mae,rmse,picp_90,picp_95,mean_interval_width,pinball_loss_q05,pinball_loss_q50,pinball_loss_q95,pinball_loss_mean,winkler_score_90,violation_rate,violation_severity,recovery_time,intervention_rate,true_soc_violation_rate,true_soc_violation_steps,true_soc_violation_severity_mean_mwh,true_soc_violation_severity_p95_mwh,true_soc_violation_severity_mean,true_soc_violation_severity_p95,true_soc_min_mwh,true_soc_max_mwh,recovery_time_mean,unsafe_command_rate,bms_trip_rate,grid_import_violation_rate,true_soc_violation_mask,certificate_presence_rate,certificate_missing_fields
spike_sigma,2.0,spikes,11,deterministic_lp,deterministic_lp,112753724.380899,780783960.335525,0.0,1.0,0.0,502.325167,1.0,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1000.795897,5177.871323,0.958333,0.958333,502.325167,952.825626,500.397949,62.597924,505.273833,20308.471007,0.125,332.324172,0.0,0.0,0.125,6.0,55.387362,238.322548,55.387362,238.322548,-311.543655,10000.0,2.0,0.125,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False  True  True  True  True False False
 False False False False False False False False False False False False
 False False False False False False  True False False  True False False]",0.0,192.0
spike_sigma,2.0,spikes,11,robust_fixed_interval,robust_fixed_interval,112743153.643645,780773194.018798,-0.009375,1.0,0.0,502.325167,0.916667,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1000.795897,5177.871323,0.958333,0.958333,502.325167,952.825626,500.397949,62.597924,505.273833,20308.471007,0.0625,0.991709,0.0,0.0,0.0625,3.0,0.33057,0.33057,0.33057,0.33057,-0.33057,10000.0,2.0,0.0625,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False  True  True  True]",0.0,192.0
spike_sigma,2.0,spikes,11,scenario_mpc,scenario_mpc,112743172.02651,780773321.273592,-0.009359,1.0,0.0,8274.672299,1.0,1.0,8274.672299,9361.942338,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1000.795897,5177.871323,0.958333,0.958333,8274.672299,901.230466,500.397949,256.906602,552.845006,23162.741363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
spike_sigma,2.0,spikes,11,scenario_robust,scenario_robust,112743172.02651,780773321.273592,-0.009359,1.0,0.0,20786.31374,1.0,1.0,20786.31374,26341.304931,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1000.795897,5177.871323,0.958333,0.958333,20786.31374,1063.09546,1186.302449,559.95469,936.450866,32461.002996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
spike_sigma,2.0,spikes,22,aci_conformal,aci_conformal,113071427.431258,784757529.45216,-0.004896,1.0,0.0,99.963833,1.0,1.0,99.963833,99.9953,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1527.278478,7555.701354,0.958333,0.958333,99.963833,1451.331525,763.639239,78.86302,764.611261,30603.890891,0.0,0.0,0.0,0.020833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.020833,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
spike_sigma,2.0,spikes,22,cvar_interval,cvar_interval,113071416.156228,784757413.872497,-0.004906,1.0,0.0,502.325167,0.979167,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,61792638.177976,61800820.020804,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1527.278478,7555.701354,0.958333,0.958333,502.325167,1452.984078,763.639239,88.922053,768.515123,30838.122616,0.020833,0.295867,0.0,0.0,0.020833,1.0,0.295867,0.295867,0.295867,0.295867,-0.295867,10000.0,1.0,0.020833,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False  True]",0.0,192.0
spike_sigma,2.0,spikes,22,dc3s_ftit,dc3s_ftit,113110361.971398,785011558.130447,0.029536,0.981646,38.813262,8001.730563,1.0,1.0,8001.730563,25855.456558,0.0,0.067684,0.426962,1.0,1.0,26.234397,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1527.278478,7555.701354,0.958333,0.958333,8001.730563,1180.756107,763.639239,276.407188,740.267511,29143.265898,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,675.036178,10000.0,0.0,0.020833,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.0,0.0
spike_sigma,2.0,spikes,22,dc3s_wrapped,dc3s_wrapped,113071436.550949,784757588.953646,-0.004888,0.979088,0.0,575.144628,0.979167,0.979167,575.144628,1057.251425,0.0,0.067684,0.426962,1.073653,1.5,1.051394,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1527.278478,7555.701354,0.958333,0.958333,575.144628,1441.434254,763.639239,90.74254,765.272011,30643.535862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158115,10000.0,0.0,0.020833,0.020833,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.0,0.0
spike_sigma,2.0,spikes,22,deterministic_lp,deterministic_lp,113076963.740029,784745317.168313,0.0,1.0,0.0,502.325167,1.0,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1527.278478,7555.701354,0.958333,0.958333,502.325167,1452.984078,763.639239,88.922053,768.515123,30838.122616,0.083333,111.14122,0.0,0.0,0.083333,4.0,27.785305,89.351857,27.785305,89.351857,-104.03007,10000.0,2.5,0.083333,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True]",0.0,192.0
spike_sigma,2.0,spikes,22,robust_fixed_interval,robust_fixed_interval,113071416.156228,784757413.872497,-0.004906,1.0,0.0,502.325167,0.979167,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1527.278478,7555.701354,0.958333,0.958333,502.325167,1452.984078,763.639239,88.922053,768.515123,30838.122616,0.020833,0.295867,0.0,0.0,0.020833,1.0,0.295867,0.295867,0.295867,0.295867,-0.295867,10000.0,1.0,0.020833,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False  True]",0.0,192.0
spike_sigma,2.0,spikes,22,scenario_mpc,scenario_mpc,113071427.431258,784757529.45216,-0.004896,1.0,0.0,8376.814822,1.0,1.0,8376.814822,9290.18131,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1527.278478,7555.701354,0.958333,0.958333,8376.814822,1360.369189,763.639239,285.784294,803.264241,32923.069668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
spike_sigma,2.0,spikes,22,scenario_robust,scenario_robust,113098252.570212,784760056.3732,0.018827,1.0,0.0,29438.203134,1.0,1.0,29438.203134,38249.52543,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1527.278478,7555.701354,0.958333,0.958333,29438.203134,1395.372056,1511.717542,809.481146,1238.856915,44097.064045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
spike_sigma,2.0,spikes,33,aci_conformal,aci_conformal,112878819.236672,785172006.622866,-0.00889,1.0,0.0,99.973,1.0,1.0,99.973,100.0113,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1723.236493,8512.540546,0.958333,0.958333,99.973,1637.49141,861.618246,88.66115,862.590269,34523.051192,0.0,0.0,0.0,0.020833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.020833,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
spike_sigma,2.0,spikes,33,cvar_interval,cvar_interval,112878800.374038,785171862.326668,-0.008907,1.0,0.0,502.325167,0.9375,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,63843886.947901,63854541.819316,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1723.236493,8512.540546,0.958333,0.958333,502.325167,1639.144192,861.618246,98.719954,866.494131,34757.282917,0.125,1.073966,0.0,0.0,0.125,6.0,0.178994,0.373114,0.178994,0.373114,-0.373114,10000.0,3.5,0.125,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False  True  True  True  True  True  True]",0.0,192.0
spike_sigma,2.0,spikes,33,dc3s_ftit,dc3s_ftit,112927122.433205,785487251.438631,0.033898,0.933068,99.274179,16096.31268,1.0,1.0,16096.31268,25406.429806,0.0,0.077363,0.462973,1.0,1.0,52.773217,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1723.236493,8512.540546,0.958333,0.958333,16096.31268,1512.803345,861.618246,488.569642,954.330411,40027.459726,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,841.302567,10000.0,0.0,0.083333,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.0,0.0
spike_sigma,2.0,spikes,33,dc3s_wrapped,dc3s_wrapped,112878828.975263,785172070.331782,-0.008882,0.974908,0.0,579.785912,0.979167,0.916667,579.785912,1057.251425,0.0,0.077363,0.462973,1.07775,1.5,1.053166,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1723.236493,8512.540546,0.958333,0.958333,579.785912,1625.175444,861.618246,100.656472,862.483388,34516.638333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169826,10000.0,0.0,0.083333,0.083333,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.0,0.0
spike_sigma,2.0,spikes,33,deterministic_lp,deterministic_lp,112888855.214383,785135660.808526,0.0,1.0,0.0,502.325167,1.0,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1723.236493,8512.540546,0.958333,0.958333,502.325167,1639.144192,861.618246,98.719954,866.494131,34757.282917,0.125,317.692721,0.0,0.0,0.125,6.0,52.948787,227.898894,52.948787,227.898894,-297.776971,10000.0,3.5,0.125,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False  True  True  True  True  True  True]",0.0,192.0
spike_sigma,2.0,spikes,33,robust_fixed_interval,robust_fixed_interval,112878800.374038,785171862.326668,-0.008907,1.0,0.0,502.325167,0.9375,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1723.236493,8512.540546,0.958333,0.958333,502.325167,1639.144192,861.618246,98.719954,866.494131,34757.282917,0.125,1.073966,0.0,0.0,0.125,6.0,0.178994,0.373114,0.178994,0.373114,-0.373114,10000.0,3.5,0.125,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False  True  True  True  True  True  True]",0.0,192.0
spike_sigma,2.0,spikes,33,scenario_mpc,scenario_mpc,112878819.236672,785172006.622866,-0.00889,1.0,0.0,8401.715171,1.0,1.0,8401.715171,9371.202445,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1723.236493,8512.540546,0.958333,0.958333,8401.715171,1556.863002,861.618246,296.204704,904.895318,37061.354124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
spike_sigma,2.0,spikes,33,scenario_robust,scenario_robust,112878819.236672,785172006.622866,-0.00889,1.0,0.0,32969.708717,1.0,1.0,32969.708717,41731.102825,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1723.236493,8512.540546,0.958333,0.958333,32969.708717,1859.822291,1945.192675,915.638711,1573.551226,55509.220033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
spike_sigma,2.0,spikes,44,aci_conformal,aci_conformal,113335215.489094,785519935.564434,-0.004428,1.0,0.0,99.97175,1.0,1.0,99.97175,99.9953,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,0.9375,503.45306,1.0,503.45306,1583.184122,8104.835012,0.958333,0.958333,99.97175,1504.441689,791.592061,81.6585,792.564083,31722.003767,0.0,0.0,0.0,0.020833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.020833,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
spike_sigma,2.0,spikes,44,cvar_interval,cvar_interval,113334836.809365,785521443.585873,-0.004762,1.0,0.0,502.325167,0.666667,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,73085641.998483,73098252.934638,0.9375,503.45306,0.9375,503.45306,1.0,503.45306,1583.184122,8104.835012,0.958333,0.958333,502.325167,1506.094439,791.592061,91.717335,796.467945,31956.235493,0.5625,3.421524,0.0,0.0,0.5625,27.0,0.126723,0.278686,0.126723,0.278686,-0.488096,10000.0,14.0,0.5625,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.0,192.0
spike_sigma,2.0,spikes,44,dc3s_ftit,dc3s_ftit,113385401.530738,785859497.889575,0.039851,0.965205,81.949473,11738.772584,0.916667,1.0,11738.772584,27066.431336,0.0,0.065043,0.399412,1.0,1.0,38.486627,0.0,0.0,0.9375,503.45306,0.9375,503.45306,1.0,503.45306,1583.184122,8104.835012,0.958333,0.958333,11738.772584,1341.628275,791.592061,372.628521,835.282952,34285.135917,0.0,0.0,0.0,0.104167,0.0,0.0,0.0,0.0,0.0,0.0,855.033967,10000.0,0.0,0.0625,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.0,0.0
spike_sigma,2.0,spikes,44,dc3s_wrapped,dc3s_wrapped,113339850.088662,785522066.994444,-0.000339,0.97111,0.0,577.555466,1.0,0.916667,577.555466,1024.599246,0.0,0.065043,0.399412,1.077501,1.477558,1.051601,0.0,0.0,0.9375,503.45306,0.9375,503.45306,1.0,503.45306,1583.184122,8104.835012,0.958333,0.958333,577.555466,1493.861275,791.592061,93.598093,793.017143,31749.18735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229798,10000.0,0.0,0.083333,0.083333,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.0,0.0
spike_sigma,2.0,spikes,44,deterministic_lp,deterministic_lp,113340234.177507,785527320.908588,0.0,1.0,0.0,502.325167,1.0,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,0.9375,503.45306,1.0,503.45306,1583.184122,8104.835012,0.958333,0.958333,502.325167,1506.094439,791.592061,91.717335,796.467945,31956.235493,0.145833,334.080261,0.0,0.0,0.145833,7.0,47.725752,224.43658,47.725752,224.43658,-312.393359,10000.0,1.714286,0.145833,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
 False False False False False False False False False False False False
 False False False False False False False  True  True False  True  True]",0.0,192.0
spike_sigma,2.0,spikes,44,robust_fixed_interval,robust_fixed_interval,113334836.809365,785521443.585873,-0.004762,1.0,0.0,502.325167,0.666667,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,0.9375,503.45306,1.0,503.45306,1583.184122,8104.835012,0.958333,0.958333,502.325167,1506.094439,791.592061,91.717335,796.467945,31956.235493,0.5625,3.421524,0.0,0.0,0.5625,27.0,0.126723,0.278686,0.126723,0.278686,-0.488096,10000.0,14.0,0.5625,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.0,192.0
spike_sigma,2.0,spikes,44,scenario_mpc,scenario_mpc,113341866.455801,785539499.641431,0.00144,1.0,0.0,8391.952351,1.0,1.0,8391.952351,9318.000386,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,0.9375,503.45306,1.0,503.45306,1583.184122,8104.835012,0.958333,0.958333,8391.952351,1404.835506,791.592061,288.958015,828.461861,33875.870417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
spike_sigma,2.0,spikes,44,scenario_robust,scenario_robust,113912802.686457,789343716.578212,0.505177,1.0,0.0,30995.351907,0.0,1.0,30995.351907,43610.401545,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,0.9375,503.45306,1.0,503.45306,1583.184122,8104.835012,0.958333,0.958333,30995.351907,1558.600394,1942.479517,873.03622,1458.03871,48632.732277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
spike_sigma,2.0,spikes,55,aci_conformal,aci_conformal,113683395.615424,786943224.098792,0.023233,1.0,0.0,99.972167,1.0,1.0,99.972167,99.9953,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,467.612438,2910.050814,0.958333,0.958333,99.972167,444.648578,233.806219,25.879926,234.778241,9410.570088,0.0,0.0,0.0,0.020833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14600.0,0.0,0.020833,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
spike_sigma,2.0,spikes,55,cvar_interval,cvar_interval,113621292.199531,786224791.494758,-0.031408,1.0,0.0,502.325167,0.9375,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,62623888.04424,62636951.065632,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,467.612438,2910.050814,0.958333,0.958333,502.325167,446.30134,233.806219,35.938751,238.682103,9644.801813,0.083333,1.098133,0.0,0.0,0.083333,4.0,0.274533,0.274533,0.274533,0.274533,-0.274533,10000.0,2.5,0.083333,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True]",0.0,192.0
spike_sigma,2.0,spikes,55,dc3s_ftit,dc3s_ftit,113680264.293936,786611629.083507,0.020478,0.967171,57.829723,3977.008632,1.0,1.0,3977.008632,10784.301602,0.0,0.037858,0.058397,1.0,1.0,13.038982,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,467.612438,2910.050814,0.958333,0.958333,3977.008632,407.21409,233.806219,122.805838,254.608716,10600.398556,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1005.501731,10000.0,0.0,0.0625,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.0,0.0
spike_sigma,2.0,spikes,55,dc3s_wrapped,dc3s_wrapped,113888982.569852,787980752.486671,0.204116,0.980288,0.0,548.733723,1.0,0.9375,548.733723,684.022609,0.0,0.037858,0.058397,1.051657,1.250226,1.034229,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,467.612438,2910.050814,0.958333,0.958333,548.733723,442.275957,233.806219,37.098965,237.727047,9587.498436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4565.217391,10000.0,0.0,0.0625,0.0625,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.0,0.0
spike_sigma,2.0,spikes,55,deterministic_lp,deterministic_lp,113656990.027801,786557523.063753,0.0,1.0,0.0,502.325167,1.0,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,467.612438,2910.050814,0.958333,0.958333,502.325167,446.30134,233.806219,35.938751,238.682103,9644.801813,0.083333,340.903308,0.0,0.0,0.083333,4.0,85.225827,274.454893,85.225827,274.454893,-319.404865,10000.0,2.5,0.083333,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True]",0.0,192.0
spike_sigma,2.0,spikes,55,robust_fixed_interval,robust_fixed_interval,113621292.199531,786224791.494758,-0.031408,1.0,0.0,502.325167,0.9375,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,467.612438,2910.050814,0.958333,0.958333,502.325167,446.30134,233.806219,35.938751,238.682103,9644.801813,0.083333,1.098133,0.0,0.0,0.083333,4.0,0.274533,0.274533,0.274533,0.274533,-0.274533,10000.0,2.5,0.083333,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True]",0.0,192.0
spike_sigma,2.0,spikes,55,scenario_mpc,scenario_mpc,113621308.296356,786224897.084646,-0.031394,1.0,0.0,8217.697922,1.0,1.0,8217.697922,9316.648771,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,467.612438,2910.050814,0.979167,0.979167,8217.697922,473.658988,233.806219,228.82307,312.096092,14049.64116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
spike_sigma,2.0,spikes,55,scenario_robust,scenario_robust,113621308.296356,786224897.084646,-0.031394,1.0,0.0,12221.504368,1.0,1.0,12221.504368,16305.777116,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,467.612438,2910.050814,0.979167,0.979167,12221.504368,619.666617,675.331635,327.854384,540.950879,18950.42002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
spike_sigma,3.0,spikes,11,aci_conformal,aci_conformal,112776956.352432,781046560.115096,0.020604,1.0,0.0,99.978417,1.0,1.0,99.978417,100.0093,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1617.354031,8188.065718,0.958333,0.958333,99.978417,1536.902935,808.677015,83.367162,809.649038,32405.401946,0.0,0.0,0.0,0.020833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14600.0,0.0,0.020833,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",0.0,192.0
spike_sigma,3.0,spikes,11,cvar_interval,cvar_interval,112743153.643645,780773194.018798,-0.009375,1.0,0.0,502.325167,0.916667,1.0,502.325167,503.45306,0.0,0.0,0.0,1.0,1.0,1.0,62642960.318889,62652689.996319,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1617.354031,8188.065718,0.958333,0.958333,502.325167,1538.555853,808.677015,93.425831,813.5529,32639.633672,0.0625,0.991709,0.0,0.0,0.0625,3.0,0.33057,0.33057,0.33057,0.33057,-0.33057,10000.0,2.0,0.0625,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False  True  True  True]",0.0,192.0
spike_sigma,3.0,spikes,11,dc3s_ftit,dc3s_ftit,112898907.827321,781247832.387075,0.128762,0.933349,123.330812,17994.548074,1.0,1.0,17994.548074,26384.929316,0.0,0.071408,0.431877,1.0,1.0,58.996753,0.0,0.0,0.9375,503.45306,1.0,503.45306,0.9375,503.45306,1617.354031,8188.065718,0.958333,0.958333,17994.548074,1469.301758,808.677015,530.731403,936.236726,40000.663228,0.0,0.0,0.0,0.104167,0.0,0.0,0.0,0.0,0.0,0.0,1159.88472,10000.0,0.0,0.020833,0.0,0.0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.0,0.0
